resample,delta_fpr
"[(5784, 5724, 5844), (590, 530, 650), (22, 0, 82), (5784, 5724, 5844), (5031, 4971, 5091), (4724, 4664, 4784), (3884, 3824, 3944), (3884, 3824, 3944), (1860, 1800, 1920), (376, 316, 436), (4501, 4441, 4561), (3884, 3824, 3944), (5784, 5724, 5844)]",-0.06077795786061588
"[(2147, 2087, 2207), (4501, 4441, 4561), (1860, 1800, 1920), (590, 530, 650), (1860, 1800, 1920), (5597, 5537, 5657), (4501, 4441, 4561), (590, 530, 650), (4724, 4664, 4784), (1860, 1800, 1920), (3884, 3824, 3944), (2867, 2807, 2927), (1860, 1800, 1920)]",-0.03666068938035465
"[(4501, 4441, 4561), (376, 316, 436), (590, 530, 650), (1860, 1800, 1920), (590, 530, 650), (376, 316, 436), (590, 530, 650), (1860, 1800, 1920), (5031, 4971, 5091), (3884, 3824, 3944), (4724, 4664, 4784), (22, 0, 82), (22, 0, 82)]",-0.05932370970931382
"[(376, 316, 436), (5597, 5537, 5657), (590, 530, 650), (590, 530, 650), (4501, 4441, 4561), (22, 0, 82), (5784, 5724, 5844), (22, 0, 82), (1860, 1800, 1920), (4724, 4664, 4784), (5784, 5724, 5844), (5784, 5724, 5844), (4724, 4664, 4784)]",-0.051413881748071974
"[(22, 0, 82), (590, 530, 650), (1860, 1800, 1920), (3884, 3824, 3944), (376, 316, 436), (590, 530, 650), (376, 316, 436), (4724, 4664, 4784), (5031, 4971, 5091), (5597, 5537, 5657), (4724, 4664, 4784), (590, 530, 650), (2147, 2087, 2207)]",-0.04457050243111831
"[(590, 530, 650), (2550, 2490, 2610), (22, 0, 82), (376, 316, 436), (2550, 2490, 2610), (4724, 4664, 4784), (5784, 5724, 5844), (5597, 5537, 5657), (1860, 1800, 1920), (4501, 4441, 4561), (1860, 1800, 1920), (2867, 2807, 2927), (22, 0, 82)]",-0.04382139148494289
"[(590, 530, 650), (4724, 4664, 4784), (3884, 3824, 3944), (4724, 4664, 4784), (2550, 2490, 2610), (376, 316, 436), (2550, 2490, 2610), (4501, 4441, 4561), (1860, 1800, 1920), (2550, 2490, 2610), (590, 530, 650), (3884, 3824, 3944), (22, 0, 82)]",-0.05932370970931382
"[(590, 530, 650), (5031, 4971, 5091), (1860, 1800, 1920), (3884, 3824, 3944), (2550, 2490, 2610), (2147, 2087, 2207), (3884, 3824, 3944), (590, 530, 650), (376, 316, 436), (22, 0, 82), (2550, 2490, 2610), (376, 316, 436), (1860, 1800, 1920)]",-0.05141388174807198
"[(5784, 5724, 5844), (22, 0, 82), (2550, 2490, 2610), (2147, 2087, 2207), (2147, 2087, 2207), (22, 0, 82), (5031, 4971, 5091), (5597, 5537, 5657), (590, 530, 650), (5597, 5537, 5657), (4501, 4441, 4561), (5031, 4971, 5091), (4501, 4441, 4561)]",-0.043701799485861184
"[(5784, 5724, 5844), (5784, 5724, 5844), (590, 530, 650), (590, 530, 650), (4724, 4664, 4784), (2867, 2807, 2927), (2550, 2490, 2610), (4724, 4664, 4784), (2867, 2807, 2927), (5031, 4971, 5091), (5784, 5724, 5844), (2550, 2490, 2610), (3884, 3824, 3944)]",-0.051361867704280154
"[(5031, 4971, 5091), (2147, 2087, 2207), (2147, 2087, 2207), (376, 316, 436), (4724, 4664, 4784), (2147, 2087, 2207), (5597, 5537, 5657), (5031, 4971, 5091), (590, 530, 650), (1860, 1800, 1920), (5784, 5724, 5844), (4724, 4664, 4784), (3884, 3824, 3944)]",-0.04736627194773377
"[(5784, 5724, 5844), (5597, 5537, 5657), (22, 0, 82), (376, 316, 436), (5784, 5724, 5844), (5784, 5724, 5844), (5031, 4971, 5091), (5597, 5537, 5657), (2867, 2807, 2927), (2147, 2087, 2207), (5784, 5724, 5844), (5784, 5724, 5844), (3884, 3824, 3944)]",-0.037176191417836665
"[(5597, 5537, 5657), (5597, 5537, 5657), (2550, 2490, 2610), (4501, 4441, 4561), (376, 316, 436), (4501, 4441, 4561), (2147, 2087, 2207), (5031, 4971, 5091), (2550, 2490, 2610), (1860, 1800, 1920), (5784, 5724, 5844), (2867, 2807, 2927), (22, 0, 82)]",-0.039044652128764276
"[(4724, 4664, 4784), (2550, 2490, 2610), (2147, 2087, 2207), (3884, 3824, 3944), (5597, 5537, 5657), (2550, 2490, 2610), (5031, 4971, 5091), (1860, 1800, 1920), (22, 0, 82), (590, 530, 650), (2550, 2490, 2610), (5784, 5724, 5844), (376, 316, 436)]",-0.046868342564976566
"[(2550, 2490, 2610), (2147, 2087, 2207), (4501, 4441, 4561), (376, 316, 436), (1860, 1800, 1920), (5031, 4971, 5091), (5597, 5537, 5657), (4724, 4664, 4784), (2147, 2087, 2207), (4501, 4441, 4561), (5784, 5724, 5844), (2550, 2490, 2610), (590, 530, 650)]",-0.04856604563533599
"[(4724, 4664, 4784), (4501, 4441, 4561), (5784, 5724, 5844), (3884, 3824, 3944), (5784, 5724, 5844), (5784, 5724, 5844), (590, 530, 650), (22, 0, 82), (4501, 4441, 4561), (5597, 5537, 5657), (2147, 2087, 2207), (2867, 2807, 2927), (5784, 5724, 5844)]",-0.03484602917341977
"[(590, 530, 650), (5597, 5537, 5657), (4501, 4441, 4561), (5031, 4971, 5091), (5597, 5537, 5657), (5784, 5724, 5844), (4501, 4441, 4561), (1860, 1800, 1920), (5597, 5537, 5657), (4501, 4441, 4561), (4724, 4664, 4784), (4724, 4664, 4784), (3884, 3824, 3944)]",-0.05439330543933055
"[(2550, 2490, 2610), (3884, 3824, 3944), (4724, 4664, 4784), (22, 0, 82), (4501, 4441, 4561), (4724, 4664, 4784), (2550, 2490, 2610), (2867, 2807, 2927), (5031, 4971, 5091), (2867, 2807, 2927), (2147, 2087, 2207), (4724, 4664, 4784), (3884, 3824, 3944)]",-0.04528376507810955
"[(590, 530, 650), (2867, 2807, 2927), (3884, 3824, 3944), (22, 0, 82), (4724, 4664, 4784), (4501, 4441, 4561), (2550, 2490, 2610), (5031, 4971, 5091), (3884, 3824, 3944), (5597, 5537, 5657), (5784, 5724, 5844), (1860, 1800, 1920), (2147, 2087, 2207)]",-0.03761207085064509
"[(22, 0, 82), (2867, 2807, 2927), (590, 530, 650), (4501, 4441, 4561), (2147, 2087, 2207), (2867, 2807, 2927), (5784, 5724, 5844), (376, 316, 436), (5597, 5537, 5657), (3884, 3824, 3944), (5597, 5537, 5657), (3884, 3824, 3944), (22, 0, 82)]",-0.03464343598055105
"[(22, 0, 82), (5597, 5537, 5657), (5597, 5537, 5657), (22, 0, 82), (4501, 4441, 4561), (4724, 4664, 4784), (590, 530, 650), (590, 530, 650), (22, 0, 82), (3884, 3824, 3944), (4501, 4441, 4561), (22, 0, 82), (3884, 3824, 3944)]",-0.04925457633515758
"[(1860, 1800, 1920), (5597, 5537, 5657), (22, 0, 82), (2550, 2490, 2610), (3884, 3824, 3944), (5784, 5724, 5844), (1860, 1800, 1920), (5597, 5537, 5657), (1860, 1800, 1920), (3884, 3824, 3944), (5031, 4971, 5091), (2147, 2087, 2207), (5031, 4971, 5091)]",-0.04706347636938897
"[(4724, 4664, 4784), (1860, 1800, 1920), (4501, 4441, 4561), (2867, 2807, 2927), (22, 0, 82), (2867, 2807, 2927), (2147, 2087, 2207), (3884, 3824, 3944), (3884, 3824, 3944), (2147, 2087, 2207), (590, 530, 650), (5784, 5724, 5844), (5031, 4971, 5091)]",-0.04402907580477674
"[(376, 316, 436), (2867, 2807, 2927), (5031, 4971, 5091), (2147, 2087, 2207), (4724, 4664, 4784), (5784, 5724, 5844), (376, 316, 436), (22, 0, 82), (5784, 5724, 5844), (2147, 2087, 2207), (4501, 4441, 4561), (5597, 5537, 5657), (1860, 1800, 1920)]",-0.039044652128764276
"[(4501, 4441, 4561), (2550, 2490, 2610), (5784, 5724, 5844), (2550, 2490, 2610), (2550, 2490, 2610), (376, 316, 436), (5031, 4971, 5091), (5597, 5537, 5657), (376, 316, 436), (2867, 2807, 2927), (4724, 4664, 4784), (376, 316, 436), (2867, 2807, 2927)]",-0.04781829049611476
"[(1860, 1800, 1920), (590, 530, 650), (22, 0, 82), (2147, 2087, 2207), (1860, 1800, 1920), (5031, 4971, 5091), (3884, 3824, 3944), (590, 530, 650), (2147, 2087, 2207), (4501, 4441, 4561), (590, 530, 650), (2550, 2490, 2610), (2147, 2087, 2207)]",-0.05161162744710303
"[(2147, 2087, 2207), (22, 0, 82), (4724, 4664, 4784), (22, 0, 82), (590, 530, 650), (376, 316, 436), (4501, 4441, 4561), (4501, 4441, 4561), (2147, 2087, 2207), (5784, 5724, 5844), (1860, 1800, 1920), (2867, 2807, 2927), (22, 0, 82)]",-0.042747163695299836
"[(22, 0, 82), (5784, 5724, 5844), (22, 0, 82), (5031, 4971, 5091), (2147, 2087, 2207), (22, 0, 82), (2867, 2807, 2927), (2147, 2087, 2207), (4501, 4441, 4561), (1860, 1800, 1920), (5597, 5537, 5657), (590, 530, 650), (2550, 2490, 2610)]",-0.035721703011422634
"[(22, 0, 82), (590, 530, 650), (4501, 4441, 4561), (2550, 2490, 2610), (4724, 4664, 4784), (376, 316, 436), (5597, 5537, 5657), (1860, 1800, 1920), (4724, 4664, 4784), (1860, 1800, 1920), (590, 530, 650), (5597, 5537, 5657), (22, 0, 82)]",-0.051413881748071974
"[(5031, 4971, 5091), (2867, 2807, 2927), (22, 0, 82), (376, 316, 436), (5784, 5724, 5844), (5031, 4971, 5091), (4501, 4441, 4561), (376, 316, 436), (5031, 4971, 5091), (5031, 4971, 5091), (3884, 3824, 3944), (376, 316, 436), (5597, 5537, 5657)]",-0.045086019379078496
"[(590, 530, 650), (2550, 2490, 2610), (4501, 4441, 4561), (5784, 5724, 5844), (2147, 2087, 2207), (2550, 2490, 2610), (376, 316, 436), (5784, 5724, 5844), (1860, 1800, 1920), (5031, 4971, 5091), (1860, 1800, 1920), (2550, 2490, 2610), (590, 530, 650)]",-0.0541940625622634
"[(5031, 4971, 5091), (5597, 5537, 5657), (5031, 4971, 5091), (5597, 5537, 5657), (5031, 4971, 5091), (4724, 4664, 4784), (2147, 2087, 2207), (590, 530, 650), (2147, 2087, 2207), (590, 530, 650), (2147, 2087, 2207), (5597, 5537, 5657), (22, 0, 82)]",-0.04170598226080393
"[(2867, 2807, 2927), (5597, 5537, 5657), (2147, 2087, 2207), (2550, 2490, 2610), (3884, 3824, 3944), (5031, 4971, 5091), (5784, 5724, 5844), (2147, 2087, 2207), (2867, 2807, 2927), (5784, 5724, 5844), (5031, 4971, 5091), (376, 316, 436), (5784, 5724, 5844)]",-0.03984857541342897
"[(2867, 2807, 2927), (2550, 2490, 2610), (2867, 2807, 2927), (4724, 4664, 4784), (376, 316, 436), (1860, 1800, 1920), (5031, 4971, 5091), (3884, 3824, 3944), (2550, 2490, 2610), (376, 316, 436), (1860, 1800, 1920), (2550, 2490, 2610), (590, 530, 650)]",-0.05240087666865909
"[(4724, 4664, 4784), (5784, 5724, 5844), (376, 316, 436), (4501, 4441, 4561), (590, 530, 650), (5784, 5724, 5844), (3884, 3824, 3944), (4501, 4441, 4561), (376, 316, 436), (2867, 2807, 2927), (5597, 5537, 5657), (2147, 2087, 2207), (3884, 3824, 3944)]",-0.03736218864842793
"[(5031, 4971, 5091), (4724, 4664, 4784), (22, 0, 82), (5031, 4971, 5091), (2550, 2490, 2610), (1860, 1800, 1920), (590, 530, 650), (2867, 2807, 2927), (5031, 4971, 5091), (2147, 2087, 2207), (22, 0, 82), (5784, 5724, 5844), (4724, 4664, 4784)]",-0.04294975688816856
"[(2867, 2807, 2927), (5031, 4971, 5091), (2550, 2490, 2610), (5597, 5537, 5657), (5784, 5724, 5844), (4724, 4664, 4784), (4724, 4664, 4784), (2147, 2087, 2207), (22, 0, 82), (5031, 4971, 5091), (5597, 5537, 5657), (2550, 2490, 2610), (1860, 1800, 1920)]",-0.03829011345218801
"[(3884, 3824, 3944), (2867, 2807, 2927), (1860, 1800, 1920), (5597, 5537, 5657), (2550, 2490, 2610), (1860, 1800, 1920), (1860, 1800, 1920), (2147, 2087, 2207), (2867, 2807, 2927), (5784, 5724, 5844), (1860, 1800, 1920), (5031, 4971, 5091), (2550, 2490, 2610)]",-0.04004781829049611
"[(22, 0, 82), (3884, 3824, 3944), (22, 0, 82), (22, 0, 82), (1860, 1800, 1920), (2867, 2807, 2927), (376, 316, 436), (2147, 2087, 2207), (2147, 2087, 2207), (2550, 2490, 2610), (590, 530, 650), (5784, 5724, 5844), (2550, 2490, 2610)]",-0.042747163695299836
"[(3884, 3824, 3944), (2867, 2807, 2927), (5784, 5724, 5844), (1860, 1800, 1920), (5597, 5537, 5657), (4501, 4441, 4561), (5597, 5537, 5657), (5784, 5724, 5844), (3884, 3824, 3944), (2867, 2807, 2927), (4501, 4441, 4561), (2867, 2807, 2927), (1860, 1800, 1920)]",-0.04580878160045618
"[(2147, 2087, 2207), (5784, 5724, 5844), (5784, 5724, 5844), (5031, 4971, 5091), (5031, 4971, 5091), (5597, 5537, 5657), (5784, 5724, 5844), (2867, 2807, 2927), (4501, 4441, 4561), (1860, 1800, 1920), (5784, 5724, 5844), (2550, 2490, 2610), (2867, 2807, 2927)]",-0.04004781829049611
"[(1860, 1800, 1920), (2147, 2087, 2207), (22, 0, 82), (5031, 4971, 5091), (590, 530, 650), (5031, 4971, 5091), (376, 316, 436), (3884, 3824, 3944), (22, 0, 82), (5031, 4971, 5091), (5784, 5724, 5844), (4501, 4441, 4561), (1860, 1800, 1920)]",-0.0526742301458671
"[(3884, 3824, 3944), (5031, 4971, 5091), (2550, 2490, 2610), (2550, 2490, 2610), (3884, 3824, 3944), (376, 316, 436), (2550, 2490, 2610), (5597, 5537, 5657), (5031, 4971, 5091), (4724, 4664, 4784), (5784, 5724, 5844), (4724, 4664, 4784), (590, 530, 650)]",-0.0541940625622634
"[(5784, 5724, 5844), (590, 530, 650), (5784, 5724, 5844), (1860, 1800, 1920), (2867, 2807, 2927), (5597, 5537, 5657), (4724, 4664, 4784), (1860, 1800, 1920), (2147, 2087, 2207), (2550, 2490, 2610), (2550, 2490, 2610), (4724, 4664, 4784), (3884, 3824, 3944)]",-0.037566353613719884
"[(2867, 2807, 2927), (5597, 5537, 5657), (3884, 3824, 3944), (590, 530, 650), (590, 530, 650), (2867, 2807, 2927), (4501, 4441, 4561), (4501, 4441, 4561), (5031, 4971, 5091), (5031, 4971, 5091), (1860, 1800, 1920), (2147, 2087, 2207), (5784, 5724, 5844)]",-0.03756635361371989
"[(5031, 4971, 5091), (5597, 5537, 5657), (5784, 5724, 5844), (4501, 4441, 4561), (2867, 2807, 2927), (5784, 5724, 5844), (376, 316, 436), (4724, 4664, 4784), (2550, 2490, 2610), (4724, 4664, 4784), (4724, 4664, 4784), (2147, 2087, 2207), (2147, 2087, 2207)]",-0.04083299305839118
"[(22, 0, 82), (376, 316, 436), (5031, 4971, 5091), (5031, 4971, 5091), (2550, 2490, 2610), (3884, 3824, 3944), (4724, 4664, 4784), (5784, 5724, 5844), (3884, 3824, 3944), (5597, 5537, 5657), (4724, 4664, 4784), (2550, 2490, 2610), (4501, 4441, 4561)]",-0.05611831442463533
"[(4724, 4664, 4784), (22, 0, 82), (22, 0, 82), (376, 316, 436), (590, 530, 650), (5031, 4971, 5091), (2550, 2490, 2610), (5031, 4971, 5091), (2147, 2087, 2207), (2867, 2807, 2927), (4501, 4441, 4561), (376, 316, 436), (2550, 2490, 2610)]",-0.04274716369529984
"[(4501, 4441, 4561), (2867, 2807, 2927), (22, 0, 82), (4501, 4441, 4561), (1860, 1800, 1920), (2867, 2807, 2927), (2550, 2490, 2610), (2147, 2087, 2207), (4724, 4664, 4784), (1860, 1800, 1920), (590, 530, 650), (1860, 1800, 1920), (5031, 4971, 5091)]",-0.04294975688816856
"[(5031, 4971, 5091), (2867, 2807, 2927), (590, 530, 650), (2550, 2490, 2610), (376, 316, 436), (590, 530, 650), (4724, 4664, 4784), (590, 530, 650), (4501, 4441, 4561), (4501, 4441, 4561), (2550, 2490, 2610), (2147, 2087, 2207), (3884, 3824, 3944)]",-0.04552878726010617
"[(3884, 3824, 3944), (1860, 1800, 1920), (376, 316, 436), (4501, 4441, 4561), (5031, 4971, 5091), (5597, 5537, 5657), (2550, 2490, 2610), (4724, 4664, 4784), (1860, 1800, 1920), (3884, 3824, 3944), (4724, 4664, 4784), (5784, 5724, 5844), (2867, 2807, 2927)]",-0.05024073686414068
"[(22, 0, 82), (2867, 2807, 2927), (4501, 4441, 4561), (2867, 2807, 2927), (4501, 4441, 4561), (4501, 4441, 4561), (4501, 4441, 4561), (4501, 4441, 4561), (2147, 2087, 2207), (3884, 3824, 3944), (4724, 4664, 4784), (2867, 2807, 2927), (4501, 4441, 4561)]",-0.043215701075674656
"[(5784, 5724, 5844), (2867, 2807, 2927), (5784, 5724, 5844), (3884, 3824, 3944), (4501, 4441, 4561), (5784, 5724, 5844), (4501, 4441, 4561), (5597, 5537, 5657), (22, 0, 82), (5597, 5537, 5657), (2550, 2490, 2610), (1860, 1800, 1920), (5784, 5724, 5844)]",-0.04528376507810955
"[(2147, 2087, 2207), (590, 530, 650), (2550, 2490, 2610), (22, 0, 82), (5031, 4971, 5091), (5031, 4971, 5091), (5784, 5724, 5844), (2147, 2087, 2207), (1860, 1800, 1920), (376, 316, 436), (590, 530, 650), (590, 530, 650), (2147, 2087, 2207)]",-0.05141388174807198
"[(2550, 2490, 2610), (2550, 2490, 2610), (590, 530, 650), (3884, 3824, 3944), (1860, 1800, 1920), (376, 316, 436), (2867, 2807, 2927), (376, 316, 436), (4501, 4441, 4561), (2867, 2807, 2927), (1860, 1800, 1920), (1860, 1800, 1920), (22, 0, 82)]",-0.04963417045679257
"[(3884, 3824, 3944), (5031, 4971, 5091), (376, 316, 436), (590, 530, 650), (5031, 4971, 5091), (2550, 2490, 2610), (2147, 2087, 2207), (1860, 1800, 1920), (22, 0, 82), (5031, 4971, 5091), (590, 530, 650), (5597, 5537, 5657), (22, 0, 82)]",-0.04457050243111831
"[(2147, 2087, 2207), (2550, 2490, 2610), (4501, 4441, 4561), (590, 530, 650), (2867, 2807, 2927), (2550, 2490, 2610), (3884, 3824, 3944), (376, 316, 436), (2147, 2087, 2207), (4501, 4441, 4561), (5031, 4971, 5091), (590, 530, 650), (5597, 5537, 5657)]",-0.037362188648427934
"[(3884, 3824, 3944), (590, 530, 650), (2550, 2490, 2610), (2147, 2087, 2207), (2550, 2490, 2610), (22, 0, 82), (5031, 4971, 5091), (5597, 5537, 5657), (22, 0, 82), (376, 316, 436), (5784, 5724, 5844), (2550, 2490, 2610), (4501, 4441, 4561)]",-0.04569055036344756
"[(4501, 4441, 4561), (4724, 4664, 4784), (2147, 2087, 2207), (4724, 4664, 4784), (1860, 1800, 1920), (3884, 3824, 3944), (4724, 4664, 4784), (5784, 5724, 5844), (590, 530, 650), (1860, 1800, 1920), (4501, 4441, 4561), (3884, 3824, 3944), (4501, 4441, 4561)]",-0.05311284046692606
"[(376, 316, 436), (3884, 3824, 3944), (5597, 5537, 5657), (22, 0, 82), (2867, 2807, 2927), (5031, 4971, 5091), (376, 316, 436), (2550, 2490, 2610), (2867, 2807, 2927), (2867, 2807, 2927), (5597, 5537, 5657), (4501, 4441, 4561), (590, 530, 650)]",-0.042747163695299836
"[(5031, 4971, 5091), (1860, 1800, 1920), (3884, 3824, 3944), (5784, 5724, 5844), (5031, 4971, 5091), (2147, 2087, 2207), (590, 530, 650), (590, 530, 650), (4501, 4441, 4561), (5031, 4971, 5091), (1860, 1800, 1920), (376, 316, 436), (2550, 2490, 2610)]",-0.055532870559412
"[(2867, 2807, 2927), (5784, 5724, 5844), (5597, 5537, 5657), (4501, 4441, 4561), (2550, 2490, 2610), (5031, 4971, 5091), (2867, 2807, 2927), (590, 530, 650), (5597, 5537, 5657), (590, 530, 650), (4724, 4664, 4784), (2147, 2087, 2207), (1860, 1800, 1920)]",-0.038517898262507844
"[(2147, 2087, 2207), (4724, 4664, 4784), (2147, 2087, 2207), (2867, 2807, 2927), (2867, 2807, 2927), (22, 0, 82), (5597, 5537, 5657), (2550, 2490, 2610), (5597, 5537, 5657), (3884, 3824, 3944), (2867, 2807, 2927), (376, 316, 436), (4501, 4441, 4561)]",-0.03808752025931929
"[(5784, 5724, 5844), (590, 530, 650), (590, 530, 650), (2867, 2807, 2927), (590, 530, 650), (1860, 1800, 1920), (5031, 4971, 5091), (4724, 4664, 4784), (4501, 4441, 4561), (22, 0, 82), (3884, 3824, 3944), (4501, 4441, 4561), (590, 530, 650)]",-0.051053484602917344
"[(376, 316, 436), (2147, 2087, 2207), (4501, 4441, 4561), (2550, 2490, 2610), (5031, 4971, 5091), (5597, 5537, 5657), (5597, 5537, 5657), (4501, 4441, 4561), (590, 530, 650), (22, 0, 82), (376, 316, 436), (22, 0, 82), (3884, 3824, 3944)]",-0.04457050243111831
"[(5597, 5537, 5657), (5031, 4971, 5091), (590, 530, 650), (1860, 1800, 1920), (5784, 5724, 5844), (2550, 2490, 2610), (2147, 2087, 2207), (2147, 2087, 2207), (2550, 2490, 2610), (2867, 2807, 2927), (2867, 2807, 2927), (2550, 2490, 2610), (590, 530, 650)]",-0.036660689380354654
"[(22, 0, 82), (3884, 3824, 3944), (2867, 2807, 2927), (4501, 4441, 4561), (4501, 4441, 4561), (376, 316, 436), (2147, 2087, 2207), (2550, 2490, 2610), (5597, 5537, 5657), (4724, 4664, 4784), (5597, 5537, 5657), (22, 0, 82), (5031, 4971, 5091)]",-0.039044652128764276
"[(376, 316, 436), (5784, 5724, 5844), (590, 530, 650), (3884, 3824, 3944), (5031, 4971, 5091), (2867, 2807, 2927), (2147, 2087, 2207), (2867, 2807, 2927), (590, 530, 650), (2550, 2490, 2610), (5784, 5724, 5844), (2550, 2490, 2610), (5784, 5724, 5844)]",-0.0444311615859733
"[(5784, 5724, 5844), (2147, 2087, 2207), (5597, 5537, 5657), (22, 0, 82), (4501, 4441, 4561), (3884, 3824, 3944), (376, 316, 436), (22, 0, 82), (3884, 3824, 3944), (4501, 4441, 4561), (3884, 3824, 3944), (5597, 5537, 5657), (3884, 3824, 3944)]",-0.04577056778679027
"[(2147, 2087, 2207), (5597, 5537, 5657), (5597, 5537, 5657), (2867, 2807, 2927), (590, 530, 650), (4501, 4441, 4561), (5031, 4971, 5091), (2867, 2807, 2927), (5597, 5537, 5657), (5031, 4971, 5091), (3884, 3824, 3944), (22, 0, 82), (4501, 4441, 4561)]",-0.03401226023333992
"[(22, 0, 82), (22, 0, 82), (376, 316, 436), (4501, 4441, 4561), (4724, 4664, 4784), (2147, 2087, 2207), (4501, 4441, 4561), (2147, 2087, 2207), (4724, 4664, 4784), (2147, 2087, 2207), (1860, 1800, 1920), (1860, 1800, 1920), (1860, 1800, 1920)]",-0.05227401396489903
"[(5031, 4971, 5091), (376, 316, 436), (2147, 2087, 2207), (4501, 4441, 4561), (2147, 2087, 2207), (5597, 5537, 5657), (5597, 5537, 5657), (5784, 5724, 5844), (3884, 3824, 3944), (376, 316, 436), (2147, 2087, 2207), (5031, 4971, 5091), (5031, 4971, 5091)]",-0.04844357976653697
"[(4501, 4441, 4561), (2867, 2807, 2927), (376, 316, 436), (2867, 2807, 2927), (2550, 2490, 2610), (590, 530, 650), (376, 316, 436), (2550, 2490, 2610), (5597, 5537, 5657), (4501, 4441, 4561), (4501, 4441, 4561), (2867, 2807, 2927), (5597, 5537, 5657)]",-0.04238737882531837
"[(3884, 3824, 3944), (5597, 5537, 5657), (590, 530, 650), (4724, 4664, 4784), (5031, 4971, 5091), (1860, 1800, 1920), (5784, 5724, 5844), (3884, 3824, 3944), (5597, 5537, 5657), (5597, 5537, 5657), (1860, 1800, 1920), (2550, 2490, 2610), (3884, 3824, 3944)]",-0.05439330543933055
"[(2867, 2807, 2927), (2147, 2087, 2207), (5784, 5724, 5844), (5784, 5724, 5844), (2550, 2490, 2610), (3884, 3824, 3944), (590, 530, 650), (2867, 2807, 2927), (4501, 4441, 4561), (4501, 4441, 4561), (590, 530, 650), (22, 0, 82), (3884, 3824, 3944)]",-0.04192208819458177
"[(1860, 1800, 1920), (590, 530, 650), (2867, 2807, 2927), (2147, 2087, 2207), (5031, 4971, 5091), (376, 316, 436), (5031, 4971, 5091), (4501, 4441, 4561), (2550, 2490, 2610), (2147, 2087, 2207), (3884, 3824, 3944), (3884, 3824, 3944), (2147, 2087, 2207)]",-0.04552878726010617
"[(3884, 3824, 3944), (376, 316, 436), (5031, 4971, 5091), (590, 530, 650), (590, 530, 650), (5031, 4971, 5091), (590, 530, 650), (5784, 5724, 5844), (376, 316, 436), (1860, 1800, 1920), (3884, 3824, 3944), (590, 530, 650), (2867, 2807, 2927)]",-0.051167315175097275
"[(1860, 1800, 1920), (4501, 4441, 4561), (2550, 2490, 2610), (4724, 4664, 4784), (590, 530, 650), (4724, 4664, 4784), (5597, 5537, 5657), (4724, 4664, 4784), (376, 316, 436), (590, 530, 650), (3884, 3824, 3944), (376, 316, 436), (590, 530, 650)]",-0.0541940625622634
"[(5597, 5537, 5657), (4501, 4441, 4561), (2550, 2490, 2610), (4724, 4664, 4784), (1860, 1800, 1920), (1860, 1800, 1920), (4724, 4664, 4784), (2147, 2087, 2207), (5031, 4971, 5091), (5784, 5724, 5844), (5597, 5537, 5657), (1860, 1800, 1920), (2147, 2087, 2207)]",-0.04981071926678622
